,0,1,2,3,4,5
96,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0
354,28.507726698884017,4.409488785914719,-7.423018551938234,1.8402709490298044,-6.106468504837014,4.408998015617818
355,4.409488785914715,0.6820463644289391,-1.1481700174882716,0.2846475342809153,-0.9445300454165745,0.6819704535664735
356,-7.423018551938241,-1.1481700174882736,1.932851574046284,-0.4791811546227567,1.590040113581073,-1.1480422276768614
357,1.8402709490298057,0.28464753428091577,-0.4791811546227566,0.11879576374554038,-0.3941933606041251,0.28461585338508094
358,-6.106468504837018,-0.9445300454165758,1.5900401135810724,-0.394193360604125,1.3080298543070488,-0.9444249204659688
359,4.408998015617819,0.6819704535664741,-1.1480422276768607,0.2846158533850808,-0.9444249204659684,0.6818945511527875
360,26.09689087351802,4.332495178014188,-7.032354564448456,1.9591342135314438,-5.973397204274996,4.260934922910744
361,4.332495178014194,0.7192624806721215,-1.1674816892259097,0.32524715585260766,-0.9916780780252443,0.7073823505188491
362,-7.03235456444846,-1.1674816892259088,1.895015423860427,-0.5279298018935895,1.6096571541161575,-1.1481982776866257
363,1.9591342135314438,0.3252471558526072,-0.5279298018935892,0.1470752544903467,-0.44843222476680517,0.3198750161298458
364,-5.973397204274996,-0.9916780780252429,1.6096571541161564,-0.44843222476680517,1.3672691637090124,-0.9752984322718905
365,4.260934922910742,0.7073823505188478,-1.1481982776866246,0.31987501612984565,-0.9752984322718901,0.6956984456605844
366,25.787617800590134,3.855056857725902,-6.69915856951165,2.106351483642896,-5.738469458130067,4.751594835745783
367,3.8550568577259017,0.5763022971419798,-1.0014743271012074,0.31488386382137434,-0.8578584578257825,0.7103280496214571
368,-6.699158569511647,-1.0014743271012074,1.7403207185129885,-0.5471921718851813,1.490750993115508,-1.2343787436622085
369,2.106351483642896,0.3148838638213744,-0.5471921718851815,0.17204832982064353,-0.4687223825961583,0.38811374161571505
370,-5.7384694581300675,-0.8578584578257827,1.4907509931155087,-0.46872238259615834,1.2769706754820136,-1.0573633459741962
371,4.751594835745778,0.7103280496214565,-1.2343787436622076,0.3881137416157146,-1.0573633459741951,0.8755230381369037
372,25.898193744934748,3.8811191169964223,-6.950803199362786,2.1382257141602663,-5.862332285452101,4.828866313892142
373,3.8811191169964254,0.5816268790274683,-1.0416516086494663,0.3204358102118157,-0.8785326933351669,0.7236568522440822
374,-6.950803199362786,-1.0416516086494654,1.8655225762885987,-0.57387732446985,1.5733884149128288,-1.2960170023618478
375,2.1382257141602654,0.32043581021181533,-0.5738773244698497,0.17653776358787135,-0.48401018855445216,0.3986844111329545
376,-5.862332285452099,-0.8785326933351658,1.573388414912828,-0.4840101885544521,1.3270014180728584,-1.0930653764067475
377,4.828866313892145,0.7236568522440819,-1.2960170023618485,0.39868441113295483,-1.0930653764067486,0.9003697364802864
378,25.644792349899358,4.010024220121954,-7.109520750598986,2.047290037210181,-5.87417468843148,4.936531128727157
379,4.01002422012195,0.6270393624781201,-1.11170135497211,0.3201305950468892,-0.9185327942002223,0.7719153705551268
380,-7.109520750598991,-1.111701354972112,1.9709765871196836,-0.5675714119049002,1.6285008773023215,-1.368557405995191
381,2.047290037210184,0.32013059504688995,-0.5675714119049007,0.16344045369026042,-0.4689505437350598,0.3940960355742836
382,-5.874174688431482,-0.9185327942002235,1.628500877302321,-0.4689505437350593,1.345533541446067,-1.1307576918296616
383,4.936531128727161,0.7719153705551282,-1.368557405995191,0.3940960355742833,-1.130757691829662,0.9502646483697449
384,25.644649289011703,4.000695180025462,-7.118542099619509,2.0614230006834884,-5.8665923426555056,4.92012201602552
385,4.000695180025456,0.6241287117284563,-1.110528623175942,0.3215924292777051,-0.9152181199254232,0.7675639550697483
386,-7.118542099619498,-1.110528623175942,1.9759927715512975,-0.5722178630759074,1.6284716590135908,-1.3657467221183506
387,2.061423000683486,0.32159242927770526,-0.5722178630759077,0.1657057088149666,-0.47158096234778873,0.39549976198544
388,-5.8665923426554984,-0.9152181199254236,1.6284716590135913,-0.4715809623477886,1.3420696585486638,-1.1255505902556417
389,4.920122016025515,0.7675639550697487,-1.3657467221183512,0.39549976198544,-1.1255505902556422,0.9439630224520773
390,25.519588628097775,4.261322019291257,-7.337356663582174,2.0286428380371095,-5.913501704710739,5.044711049874421
391,4.261322019291263,0.7115657551040274,-1.2252093859965492,0.3387476389602534,-0.9874506753472947,0.8423779313637866
392,-7.337356663582179,-1.2252093859965485,2.109626592857299,-0.5832725700488443,1.7002417934899978,-1.4504483115722473
393,2.0286428380371104,0.33874763896025323,-0.5832725700488443,0.16126403228099453,-0.47008527667931665,0.40102201843593166
394,-5.913501704710742,-0.9874506753472941,1.7002417934899978,-0.47008527667931665,1.3703003963439457,-1.1689807319370247
395,5.044711049874426,0.8423779313637862,-1.4504483115722475,0.40102201843593177,-1.168980731937025,0.9972382371675432
396,25.516642372782222,4.275325834962358,-7.4013457972001335,2.129752302634263,-6.047023099528911,4.972906880111201
397,4.275325834962361,0.7163329221791965,-1.2400990866264037,0.3568410337261011,-1.0131816602017623,0.8332129654362243
398,-7.4013457972001415,-1.2400990866264041,2.1468310293114468,-0.61775499393264,1.7539967974395552,-1.4424391304805324
399,2.1297523026342646,0.35684103372610115,-0.6177549939326399,0.17776025561318318,-0.5047161449439578,0.4150647927722555
400,-6.047023099528915,-1.0131816602017623,1.7539967974395547,-0.5047161449439577,1.4330446706907076,-1.1784968545828256
401,4.972906880111205,0.8332129654362244,-1.4424391304805324,0.41506479277225555,-1.1784968545828258,0.9691636727501349
402,25.43563701109317,4.333502187512519,-7.3064430010618855,1.9508187699082016,-5.88603444216997,5.1328624999690255
403,4.33350218751252,0.7383043405197853,-1.244808090091408,0.33236350255944874,-1.0028112572841499,0.8744923849210405
404,-7.306443001061885,-1.2448080900914074,2.098791915629396,-0.560377007327144,1.6907764148091082,-1.4744261082179948
405,1.9508187699082011,0.3323635025594485,-0.560377007327144,0.1496205450394807,-0.45143695300823244,0.3936714659015791
406,-5.886034442169965,-1.0028112572841488,1.690776414809107,-0.45143695300823217,1.362081139910171,-1.1877904000817419
407,5.132862499969022,0.8744923849210396,-1.4744261082179941,0.3936714659015789,-1.187790400081742,1.0358017545264517
408,25.30057301515432,4.385802434952794,-7.308357060035712,1.901654016547,-5.817548069471536,5.162372582014357
409,4.385802434952794,0.7602698558217034,-1.2668887052562103,0.32964782304392887,-1.0084600247299007,0.8948866978929967
410,-7.308357060035712,-1.2668887052562103,2.1111017084467427,-0.5493143000853006,1.68046464719013,-1.491209787371264
411,1.9016540165470006,0.3296478230439289,-0.5493143000853007,0.14293304726668782,-0.43726138716855917,0.38801676743129815
412,-5.817548069471537,-1.008460024729901,1.6804646471901303,-0.43726138716855917,1.3376718985906164,-1.1870225480822862
413,5.162372582014354,0.8948866978929961,-1.491209787371263,0.3880167674312978,-1.1870225480822854,1.0533394109125875
414,15.627139272237356,0.7983694591780249,-5.836169869706804,2.696817236165208,-5.18308916622664,1.3720680808565269
415,0.7983694591780234,0.04078761840182629,-0.29816204369706123,0.13777675368672473,-0.2647970317806856,0.07009710687194903
416,-5.836169869706798,-0.2981620436970615,2.179597823677485,-1.0071634496644482,1.9356958619851607,-0.5124176762734407
417,2.6968172361652067,0.13777675368672493,-1.0071634496644486,0.4653969660460119,-0.8944595652829253,0.23678145981713222
418,-5.183089166226641,-0.26479703178068614,1.9356958619851632,-0.8944595652829258,1.7190870854259537,-0.4550769709877088
419,1.3720680808565215,0.0700971068719489,-0.5124176762734391,0.23678145981713142,-0.45507697098770694,0.12046803869277704
420,14.660765300966638,2.048855452512642,-5.346673537971463,2.1539856699786735,-5.231562396102987,0.3486726996197189
421,2.0488554525126412,0.28632943636400787,-0.7472025509033701,0.3010214810736327,-0.7311156628166593,0.04872733087890451
422,-5.34667353797146,-0.7472025509033701,1.949892610296369,-0.7855427698638192,1.9079124214372456,-0.1271583753098419
423,2.153985669978673,0.3010214810736328,-0.7855427698638194,0.316467399295149,-0.7686304365067584,0.05122761213864698
424,-5.231562396102984,-0.7311156628166592,1.9079124214372454,-0.7686304365067581,1.8668360445354277,-0.12442072063986748
425,0.3486726996197181,0.04872733087890442,-0.12715837530984167,0.051227612138646864,-0.12442072063986725,0.00829238098860274
426,14.156274572603953,2.5015037036082157,-4.5698536952023945,1.745799490422856,-4.970219781936142,-1.0889110601848382
427,2.5015037036082104,0.4420316056369467,-0.8075221969499922,0.3084938674120954,-0.8782694294670691,-0.19241750617240744
428,-4.5698536952023945,-0.8075221969499938,1.475216003225175,-0.5635697592240073,1.604460066097106,0.35151650998367906
429,1.7457994904228566,0.3084938674120961,-0.5635697592240074,0.21529787693289135,-0.6129442543722603,-0.13428818184026103
430,-4.970219781936138,-0.8782694294670702,1.6044600660971045,-0.6129442543722596,1.7450272353826888,0.3823129640741498
431,-1.0889110601848369,-0.1924175061724076,0.3515165099836786,-0.1342881818402608,0.3823129640741496,0.08375984026811371
432,13.866583585626548,2.292112905020989,-4.9540131052616045,1.8979081942502203,-5.100237503597239,-0.9704529418048219
433,2.2921129050209874,0.37888074859402127,-0.8188864474147363,0.3137196583227064,-0.8430569886576025,-0.16041353646273115
434,-4.9540131052615966,-0.8188864474147355,1.769884102710276,-0.6780518077030098,1.8221246262098496,0.34670663916987654
435,1.8979081942502187,0.3137196583227063,-0.6780518077030103,0.25976517514637504,-0.6980654240409361,-0.1328251172332569
436,-5.1002375035972385,-0.8430569886576028,1.8221246262098525,-0.6980654240409365,1.8759070994288063,0.35694015463186496
